,NO-N,NO-S,no-flex,trans,stor,full-flex
236,3275.0,5500.0,318124612.2167161,250208845.01115543,191601691.8278565,85735491.1806002
237,3275.0,5550.0,319243579.97783935,252295363.75341865,190183134.45656326,85574203.7434717
238,3275.0,5600.0,320452843.883436,254454509.27518222,188835361.84024304,85315243.59836546
239,3275.0,5650.0,321752403.9335061,256682722.6612381,187557846.22499752,85200063.07137895
240,3275.0,5700.0,323142260.12804997,258980185.1267598,186336449.0882221,85329779.3576511
241,3275.0,5750.0,324622412.46706706,261344538.620048,185194512.5625638,85524763.24350214
242,3275.0,5800.0,326192860.9505579,263780551.8655423,184109140.1124487,85694128.25331676
243,3275.0,5850.0,327853605.5785222,266288932.44908035,183094830.04874623,85984805.30837066
244,3275.0,5900.0,329604646.3509598,268868505.4292694,182134237.10693997,86318020.29874808
245,3275.0,5950.0,331445983.26787096,271520906.3242973,181251468.3456062,86760906.49481338
246,3275.0,6000.0,333377616.32925606,274245411.6301767,180436431.414511,87348630.2473923
247,3275.0,6050.0,335399545.5351141,277044307.2957674,179670931.54115286,87918240.38933617
248,3275.0,6100.0,337511770.885446,279916252.15766615,179024904.89568028,88594625.01340891
249,3275.0,6150.0,339714292.3802514,282862060.8670478,178400217.12874368,89237394.47979634
250,3275.0,6200.0,342007110.01953036,285883820.1056215,177860196.48252967,90104403.39081791
251,3275.0,6250.0,344390223.8032826,288981096.0480107,177363962.9831299,91020060.85911304
252,3275.0,6300.0,346863633.73150855,292154595.6816779,176935872.35481143,91991740.62440717
253,3275.0,6350.0,349427339.80420816,295402175.48402524,176604718.75816068,93042504.52724646
254,3275.0,6400.0,352081342.02138084,298727591.89788,176353073.34907508,94280085.49027258
255,3275.0,6450.0,354825640.3830275,302130805.1928848,176202033.5161301,95478531.77044193
256,3275.0,6500.0,357660234.88914704,305610366.1382612,176117391.37757358,96842060.26896141
257,3275.0,6550.0,360585125.53974074,309165593.4616122,176090772.18329215,98230983.5657081
258,3275.0,6600.0,363600312.33480763,312798932.9787308,176176998.72664452,99698995.55164684
259,3275.0,6650.0,366705795.2743483,316505830.42592925,176309791.36371574,101384188.21610068
260,3275.0,6700.0,369901574.35836226,320287558.1633625,176493481.42386407,102920137.47950731
261,3275.0,6750.0,373187649.58684975,324142833.63730675,176771523.24086955,104625463.8120069
262,3275.0,6800.0,376564020.95981073,328072465.05456,177123458.8594672,106583383.67062686
263,3275.0,6850.0,380030688.4772454,332079196.88947123,177547895.831827,108591799.30407767
264,3275.0,6900.0,383587652.13915366,336164732.3918531,178045826.21373963,110628769.55049591
265,3275.0,6950.0,387234911.94553506,340327335.536635,178664751.07320434,112865624.31021751
